logFC,p-value
-0.02217922470559291,0.8536940337223963
-0.008413902433082094,0.9331818013286451
-0.04408587121366919,0.7190620846383355
0.0541176965656088,0.7100143062885509
-0.01981555302955812,0.8778902740864882
-0.050204021970246406,0.7181351529567094
-0.039388203600264675,0.7780085549041214
-0.007721659045146299,0.9554101253502251
-0.013034803522981298,0.9170822378706545
-0.03648100140259844,0.7688144876794714
-0.024122412572037583,0.8510850036115369
0.01880609766853337,0.8713774699573958
0.002316462781529666,0.9841696558112356
-0.009908929901555476,0.903271621358656
-0.11171372112178342,0.40473956568832525
-0.07913023840372484,0.524559157332356
-0.00035746177000773737,0.9979343783413286
-0.022706552762765366,0.8559906510733334
-0.00313672706316361,0.9828208430946892
-0.03915125830110097,0.6617899956708437
0.005213148329909482,0.9632194246863615
-0.02127654611659239,0.874068266569934
-0.0712057307498793,0.5951662539078109
-0.019824178593048684,0.8713315584162685
-0.04790173336456532,0.6385956642982469
0.00670075027716323,0.9497514616727858
0.04163528698343163,0.7464207654291745
-0.009906765856623628,0.9294932895583344
-0.01675717886116143,0.8802910458108806
0.02914115882576961,0.8379599063585924
-0.03417315230273622,0.7986142516520474
-0.07995333213887038,0.5615551484868474
-0.0389580684152665,0.7567394217155693
-0.03185028622323849,0.8151898437117451
-0.02523153804677335,0.8598242650080872
0.11601581588985065,0.31014127144068465
0.005347833918757926,0.956640421312513
-0.02232694993856783,0.8511577838121773
-0.04080463405343246,0.721029529080444
-0.038354622581352846,0.7535732300293909
-0.04016773823068475,0.7056954374871393
0.03251873742233897,0.8196844363692795
-0.02582036705558782,0.8175337724842908
-0.03928140254169333,0.7519949717045993
0.06962981678873605,0.6143079001756515
-0.019936724188302272,0.8808611555083944
-0.010279584940144802,0.9369687518774308
-0.021828025057813196,0.8646272633335532
-0.021738395349085716,0.8495791698150569
0.0063099645010757655,0.9570053606710296
-0.015303306322104906,0.8824217609581848
-0.002478051455953205,0.982477632203661
0.01372428825372117,0.9299324441898862
-0.026522973791924614,0.7455896279898895
-0.022146247677385805,0.8728935005513325
-0.013146427324777417,0.9122940547008003
-0.02602366952074967,0.8313033454953497
-0.02622702845129062,0.8036241476281225
0.09217260953743615,0.5261822006383678
-0.04635445964525913,0.7097242167392843
-0.01053591250346439,0.9276250163818431
0.07840502564651305,0.6181751990515518
-0.10989078407625447,0.4779275060266769
-0.012948412420407856,0.9122873858722456
-0.004750016515400617,0.967415824364629
-0.050161548216154324,0.719515233685394
0.005722247378847915,0.9702744271281691
-0.008496722782248028,0.9497660772441197
-0.03474940201016014,0.7977104694902988
0.04441694199157258,0.7169232063518363
-0.05176885947308245,0.7025568294831706
-0.051602982158843194,0.6664196329893093
-0.023459661214416783,0.7894943750759587
0.022059909388659316,0.8637479514004
-0.02900555918231205,0.8131418045559695
-0.04189870403210086,0.748298203703931
0.07293691830249599,0.5864681898600822
-0.016285713030057488,0.8764516262901576
-0.04362550986384284,0.6094206107852471
-0.030299966281418057,0.7551642198813933
-0.012504622982979807,0.8867759688310836
-0.029418315877506873,0.8327312762391896
-0.055951584230610564,0.7162274889708496
-0.05037023072743444,0.7203780723927528
-0.027138526304212564,0.8493134310955963
-0.030242101779288804,0.797649128215372
-0.03695028406354103,0.8171336956170557
-0.057511916434757115,0.6558895962715894
0.08942933447542162,0.5777911179224383
-0.02640876761767611,0.8353182583842652
0.01146338620998735,0.9393614924211415
-0.027388673395936463,0.7846369944440361
-0.0281848967044103,0.8304184814308221
-0.06498854603359842,0.5199835205742762
0.028156643719327773,0.8372465582001042
-0.05950014383871676,0.605311583982602
-0.01264202312955556,0.9394138586025412
0.02955920157784869,0.8050853906527229
-0.016178388907426802,0.9011519187332291
0.061693581050312245,0.6756100068466093
0.15706119868063176,0.2760312421049187
0.14991825520703222,0.151155145746046
-0.02259818970224137,0.8256911709258212
-0.020553500082286718,0.8575003007668567
-0.03499249824857896,0.7130316769045882
-0.02546216593004933,0.8503759105191725
-0.007732140273504244,0.9442290942974878
-0.013461226117563401,0.9250783211642287
0.024347077828290497,0.8297608372813339
0.0033023711701153763,0.9779597338910152
-0.0499950620098561,0.727452282017117
-0.03602583845171676,0.7860974430389435
-0.01281012698395385,0.9220024284793716
-0.02593032540326555,0.8255300563191394
0.06682229279895441,0.6844033396728599
-0.030763560447975145,0.8152923186418891
-0.028801294112431253,0.8365828791976639
0.036134198180744155,0.7900324485481687
-0.03960294188324864,0.7874837180520029
-0.03885290929139147,0.7714128759903147
-0.03526021066093694,0.7952261722077038
-0.00910585040991445,0.9350618874361969
0.07719327656329324,0.5698012789104339
0.0010276814169126597,0.9938919176421708
-0.019990894671938056,0.8805974936598013
-0.028770676040704497,0.7984575493128074
-0.025282058672273,0.8381841666983114
0.01969940186801733,0.8935072341110535
-0.009793165951362242,0.942307314873864
-0.027527350658210763,0.8581647656290566
-0.03412331264522581,0.8095504084916864
0.012170340729119317,0.9366183817126237
-0.04834535194084861,0.6945855661253633
-0.034856405116948784,0.8017632164236268
-0.029359204941834083,0.8260210394581898
-0.02904339643662758,0.8112197987214568
-0.038983326336763345,0.6904172925948012
0.057773323179081695,0.5927911060874061
0.08065008887655183,0.5419412525967865
-0.053173867052566846,0.690210137597064
0.016535835972339215,0.8646908838095391
0.04622696328718424,0.6781613494500636
-0.014223201802062041,0.9103360271980632
-0.029170904764520673,0.8245287112853785
0.010628596869311656,0.889723463375117
-0.028456058535784524,0.7788495025680514
-0.023862454916722703,0.824003889281463
-0.027498080089675712,0.8458276288122701
-0.03207883202896994,0.8144942306488335
-0.04220106928010426,0.7193933417130021
-0.03535080450594735,0.7790708540420181
-0.002953646021996489,0.9787566991989467
0.01834121346078898,0.857769044674143
0.09166803132384156,0.5465858245811532
-0.06149493825305756,0.6504990094425348
-0.044006928411022106,0.7747739094671598
-0.047197242153546225,0.706494005635534
-0.017406910854719404,0.8727316930347159
-0.027464886888226084,0.837918264855648
-0.013751128736698785,0.9064760730084748
-0.019699580140174252,0.899165213553532
-0.013631025042742306,0.9078690179672488
0.010593876929636412,0.9331257494954142
-0.011054240514292877,0.941087356832087
-0.018072975951163982,0.8766875918612866
-0.013363227881099435,0.921545081613
0.005294797195099402,0.968420239938993
0.030625833190476747,0.7917729301308802
-0.016955892551352623,0.8717526994655151
-0.02397098220658308,0.8334970753658278
-0.026231380898736476,0.8444668754322245
-0.01733481557882619,0.8963463290071448
-0.03890913780091866,0.7433020542662134
-0.016311348876312495,0.8735515658558786
-0.024329336180386078,0.8347721391499157
-0.051120907240470685,0.7365264175361823
-0.053919539261662194,0.7456223228389278
-0.019888965519140437,0.8826427861018922
0.024817605549781463,0.8512135384567286
-0.03425305183066648,0.7201183897923883
-0.04135761308317188,0.7597839881282409
0.07113518519585081,0.5824469040983431
-0.0663384394546735,0.6610709128732619
0.00027346535218296354,0.9980800208626144
-0.03726955418435417,0.8034003047767289
-0.0358834502281786,0.7846101143209799
-0.02245849350652175,0.8525255064902872
0.01430966180360729,0.91397016702627
-0.019550173739548014,0.8752745978646189
-0.025631049697104835,0.8531781797624797
-0.040062716739239675,0.696718560167002
-0.050840729483861445,0.6445711850372806
-0.06450994771379386,0.6241504927083337
-0.02023981309824864,0.8880407496483533
-0.02764721660875049,0.8473679377711896
-0.009802680887864271,0.9457826909106246
-0.02184814771911658,0.8353388383939206
-0.03676593413408947,0.7838962656239411
-0.06372530625252337,0.6603304916841477
-0.0013668566706057216,0.9905787523419579
-0.03274372702214381,0.8076892294366055
-0.018077752150221973,0.8556983293488292
-0.05704890354104573,0.630499980554867
-0.010753811842096627,0.9251795435807453
-0.01228752493716063,0.92992621861438
0.039907457262031626,0.7939311874979302
-0.02520056508905613,0.8395934621519301
-0.032129079056997065,0.7890635184239074
0.004205542073907683,0.9773897965372628
0.012322806536711512,0.9256035505776771
0.0033265704362706186,0.9779966154519216
-0.0033395201840437858,0.9747744237264255
-0.024719796107186276,0.8481818188595208
-0.01861834584521359,0.8629016090788086
0.033680231680663135,0.7933830906578083
-0.03801082958433381,0.7809173584355296
-0.01600369681457787,0.8992430245074372
-0.03126358874352002,0.8099385760217642
-0.1155930399452327,0.4304198898619459
-0.02125244107950884,0.8659378363807506
-0.024682803839551338,0.8680484481454428
-0.0105432501472234,0.9333930442299045
-0.0016549421681081907,0.9899882894188614
-0.014826393094831752,0.9111283243533782
-0.03400882270238905,0.7355820967478807
-0.022318830120990438,0.8656283524414985
-0.05222525632582078,0.6988310353259235
0.0014382448137920962,0.9899651264331271
-0.01927256698583962,0.8931568237745269
-0.037104632564779305,0.7731038800879214
-0.03572827339416965,0.7675567460119677
-0.010508252841076711,0.9434156418053602
0.022771744237548346,0.8700841676020008
-0.02337340747055389,0.8562300169971435
-0.03377621822468908,0.7717106999127705
-0.028010395843529223,0.8261246460310612
-0.026696352454939676,0.8124343193064814
-0.02442964918145006,0.8440954009969015
-0.01916690066306098,0.8911396090510626
-0.024898750915872857,0.815131129309216
-0.02632668496775582,0.8451350161047539
0.06272293973858693,0.6792760797101663
-0.014407145759838771,0.8829578036123099
-0.0208431290335468,0.8247557384133685
-0.036470982706185456,0.7896193660083359
-0.019927444923522747,0.8462494106463865
-0.012817837386148919,0.8996989968130338
-0.015886985957325572,0.906990986331952
-0.05915515585512353,0.6680384943413977
-0.04349516392432756,0.7679690335520617
-0.025259722110751667,0.85099190542424
-0.02776688587041544,0.8094198782401111
0.05606925002299281,0.6980194481320714
0.0272779514509183,0.8530270628040364
-0.020051510865346532,0.8323625603559334
0.01946651470796884,0.8828625605166885
0.0044347369066376425,0.9711354517380428
-0.024217921035772274,0.8264397431687875
-0.030912006629380633,0.8050951200679616
0.04223598908347107,0.7488014785363125
-0.005273476347648541,0.9641263853941109
-0.031194826212395246,0.8213485236729007
0.04318070489319984,0.7405638733026831
-0.02135451017692499,0.866715335291647
-0.023284702875810737,0.8717617433581419
-0.05393407896791266,0.7158161898937976
-0.029586884175256383,0.7893939722826837
-0.027844787263238246,0.856410938773317
-0.02845907912035198,0.7922438069922694
0.1378300372809016,0.2372170351045483
0.03982689209660685,0.7490935544391041
0.015423651672931277,0.9064263713484826
-0.011442070433019954,0.9155865724411084
-0.001758145099550269,0.9883362402476334
-0.03080333843242051,0.811733410515144
-0.022397699860940822,0.8560332989903473
-0.00042055639934557374,0.9966259574051575
-0.02186351425571779,0.8651243597568397
0.0472347373753275,0.7646414414339743
0.0021300427926188204,0.975241147468016
0.025997295252555976,0.8466385741086522
0.004353919200828356,0.9739620409006595
-0.03928517837684521,0.7653698299404654
-0.043693458136332526,0.7403893438398854
-0.056534601914297315,0.6215830513875559
0.09607063532899839,0.5009501833599779
0.0412958672486818,0.7253371035610888
0.0008809818410061278,0.9940516677965309
-0.0471961817501233,0.751087265688024
-0.03009141933095979,0.8146540503346207
-0.02474040931925657,0.8078275134010167
-0.06914689306730114,0.5221208660928001
-0.06377191139066678,0.6525943524249821
-0.035820673401159735,0.7905523387857756
-0.019599161380829698,0.8749202077660481
-0.024726451842657846,0.8567293117335599
0.006689815773209001,0.9610108689956824
0.06062728931147145,0.6013712106126491
-0.03242698967713752,0.8323678883707397
-0.024488866595494225,0.8479767111618511
-0.028703062728139005,0.840380415186949
-0.04370581097289881,0.6877279936163372
-0.00935542899556143,0.9309458712751721
-0.019729566054988053,0.8918285897516671
-0.03983926698178588,0.7423758023048523
-0.007365877043932968,0.9484165540510264
-0.00917094798759634,0.9464774899715912
0.016499830210654307,0.9002818003357009
0.061278214725368554,0.6424323264199037
-0.0177841761072997,0.9053338524471192
-0.04763879175787357,0.6659059297091243
0.061636599488031685,0.6718234126708595
-0.010651183157318044,0.9396371177827576
-0.02583581024094103,0.8347187396793561
-0.020190954472009224,0.8867031752334298
-0.02280637644444628,0.8390421822313509
-0.01009068801838916,0.9494249067264974
-0.03397291644830822,0.7974671449828564
-0.021044530757925214,0.8529369833952246
-0.008140641004944533,0.9289831037608425
-0.02018739929021197,0.8712980414753793
-0.0018652296536954267,0.9860218215822494
-0.04349747191843171,0.7546463661221843
0.0457749242553443,0.7246081928763792
-0.0020649143164991695,0.9776289740529039
-0.02789679800227326,0.8255213343658226
-0.007926079137945767,0.9554831761181873
0.020005412322101984,0.8783135762250037
0.09115189803326361,0.5213764406249144
-0.018514328877015804,0.8945343772623499
-0.027900594471750546,0.8435833937994434
0.007578919229233661,0.9542507428187712
-0.024045667985848174,0.8337826145920519
-0.02289693934255531,0.8683711903035811
-0.012739626764814887,0.9290227454718767
-0.026818675689775234,0.8204634932258762
0.0454767252928245,0.6729377692348217
-0.03228670572710471,0.8037885083147598
0.008197744602794144,0.9519049531972068
-0.08305381170581319,0.5534775056836956
0.005872727608663473,0.9681291553425398
-0.05758960489686258,0.6776601591868565
0.0034953735166770136,0.9805231643735528
-0.030261698717322056,0.8047044703290225
-0.004790326559441728,0.9710301588606716
-0.00816315030045726,0.9521115696434661
-0.018853462258541374,0.8520818555815528
-0.002686769235036351,0.9847766997668261
-0.026739378051911077,0.8252172327961651
-0.06301304785282168,0.6462375741944575
-0.014439092073102818,0.9042274163893469
-0.009245580897538408,0.9406096227441746
-0.0235254760530957,0.8879156754753469
-0.019167348254351232,0.8910550009597964
0.05183626993799225,0.7360769458152094
0.0563357064748258,0.663565109873248
-0.014770175742434695,0.9129494875876515
-0.01668319971154158,0.8826935825301525
-0.007497428813495554,0.9423132887569412
0.17415827339504725,0.31091748167504285
-0.01652316305844184,0.8610046913781154
-0.016956141217185892,0.8860757685794338
0.018264880686575762,0.8975731870557235
0.005993215719217445,0.97139757222449
-0.04468299583370299,0.7509657371602136
-0.047056519195872684,0.7055840842457032
-0.011032098916920434,0.9352378234495908
-0.02695938469429291,0.8270561078645265
-0.028188222965622785,0.7989242958528779
-0.043573776971471745,0.7695508985854572
-0.04410814093263231,0.7385273913038655
-0.06894011193306629,0.5423241017401448
-0.03181972622389723,0.8150874661531882
-0.029519278456767294,0.787549208115112
-0.006128103368945954,0.9514019162050533
0.07631260203776292,0.5469214417490007
-0.013558252937840843,0.9208840730813821
-0.04913379302071061,0.6659555514868739
-0.0017871363338547986,0.9901829202264969
-0.04392520609180722,0.7401926124485192
